Link,Name,Brand,Gender,Top_Notes,Mid_Notes,Base_Notes,Rating,Year,Category,Longevity,All_Notes,Notes
https://www.fragrantica.com/perfume/Prada/Prada-L-Homme-39029.html,Prada L'Homme,Prada,men,"Neroli, Black Pepper, Cardamom, Carrot Seeds","Iris, Violet, Geranium, Mate","Amber, Cedar, Sandalwood, Patchouli",4.43,2016,woody,3.407,"Neroli, Black Pepper, Cardamom, Carrot Seeds, Iris, Violet, Geranium, Mate, Amber, Cedar, Sandalwood, Patchouli","['Neroli', 'Black Pepper', 'Cardamom', 'Carrot Seeds', 'Iris', 'Violet', 'Geranium', 'Mate', 'Amber', 'Cedar', 'Sandalwood', 'Patchouli']"
https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-410.html,Acqua di Gio,Giorgio Armani,men,"Lime, Lemon, Bergamot, Jasmine, Orange, Mandarin Orange, Neroli","Sea Notes, Jasmine, Calone, Rosemary, Peach, Freesia, Hiacynth, Cyclamen, Violet, Coriander, Rose, Nutmeg, Mignonette","White Musk, Cedar, Oakmoss, Patchouli, Amber",4.11,1996,citrus,2.915,"Lime, Lemon, Bergamot, Jasmine, Orange, Mandarin Orange, Neroli, Sea Notes, Jasmine, Calone, Rosemary, Peach, Freesia, Hiacynth, Cyclamen, Violet, Coriander, Rose, Nutmeg, Mignonette, White Musk, Cedar, Oakmoss, Patchouli, Amber","['Lime', 'Lemon', 'Bergamot', 'Jasmine', 'Orange', 'Mandarin Orange', 'Neroli', 'Sea Notes', 'Jasmine', 'Calone', 'Rosemary', 'Peach', 'Freesia', 'Hiacynth', 'Cyclamen', 'Violet', 'Coriander', 'Rose', 'Nutmeg', 'Mignonette', 'White Musk', 'Cedar', 'Oakmoss', 'Patchouli', 'Amber']"
https://www.fragrantica.com/perfume/Mancera/Red-Tobacco-46663.html,Red Tobacco,Mancera,women and men,"Cinnamon, Agarwood, Oud, Incense, Saffron, Nutmeg, Green Apple, White Pear","Patchouli, Jasmine","Tobacco, Madagascar Vanilla, Amber, Sandalwood, Guaiac Wood, White Musk, Haitian Vetiver",4.07,2017,warm spicy,4.475,"Cinnamon, Agarwood, Oud, Incense, Saffron, Nutmeg, Green Apple, White Pear, Patchouli, Jasmine, Tobacco, Madagascar Vanilla, Amber, Sandalwood, Guaiac Wood, White Musk, Haitian Vetiver","['Cinnamon', 'Agarwood', 'Oud', 'Incense', 'Saffron', 'Nutmeg', 'Green Apple', 'White Pear', 'Patchouli', 'Jasmine', 'Tobacco', 'Madagascar Vanilla', 'Amber', 'Sandalwood', 'Guaiac Wood', 'White Musk', 'Haitian Vetiver']"
https://www.fragrantica.com/perfume/Azzaro/The-Most-Wanted-66826.html,The Most Wanted,Azzaro,men,Cardamom,Toffee,Amberwood,4.58,2021,warm spicy,3.76,"Cardamom, Toffee, Amberwood","['Cardamom', 'Toffee', 'Amberwood']"
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-430.html,Le Male,Jean Paul Gaultier,men,"Lavender, Mint, Cardamom, Bergamot, Artemisia","Cinnamon, Orange Blossom, Caraway","Vanilla, Tonka Bean, Amber, Sandalwood, Cedar",4.01,1995,aromatic,3.634,"Lavender, Mint, Cardamom, Bergamot, Artemisia, Cinnamon, Orange Blossom, Caraway, Vanilla, Tonka Bean, Amber, Sandalwood, Cedar","['Lavender', 'Mint', 'Cardamom', 'Bergamot', 'Artemisia', 'Cinnamon', 'Orange Blossom', 'Caraway', 'Vanilla', 'Tonka Bean', 'Amber', 'Sandalwood', 'Cedar']"
https://www.fragrantica.com/perfume/Montale/Arabians-Tonka-57384.html,Arabians Tonka,Montale,women and men,"Saffron, Bergamot","Agarwood, Oud, Bulgarian Rose","Tonka Bean, Sugar Cane, Amber, White Musk, Oakmoss",4.25,2019,gourmand,4.516,"Saffron, Bergamot, Agarwood, Oud, Bulgarian Rose, Tonka Bean, Sugar Cane, Amber, White Musk, Oakmoss","['Saffron', 'Bergamot', 'Agarwood', 'Oud', 'Bulgarian Rose', 'Tonka Bean', 'Sugar Cane', 'Amber', 'White Musk', 'Oakmoss']"
https://www.fragrantica.com/perfume/Lalique/Encre-Noire-1834.html,Encre Noire,Lalique,men,Cypress,Vetiver,"Cashmere Wood, Musk",4.17,2006,woody,3.475,"Cypress, Vetiver, Cashmere Wood, Musk","['Cypress', 'Vetiver', 'Cashmere Wood', 'Musk']"
https://www.fragrantica.com/perfume/Initio-Parfums-Prives/Side-Effect-42260.html,Side Effect,Initio Parfums Prives,women and men,,,"Rum, Tobacco, Cinnamon, Saffron, Sandalwood, Hedione",4.35,2016,warm spicy,4.042,"Rum, Tobacco, Cinnamon, Saffron, Sandalwood, Hedione","['Rum', 'Tobacco', 'Cinnamon', 'Saffron', 'Sandalwood', 'Hedione']"
https://www.fragrantica.com/perfume/Essential-Parfums/Bois-Imperial-64338.html,Bois Impérial,Essential Parfums,women and men,,,"Akigalawood, Woody Notes, Vetiver, Basil, Timur, Ambroxan, Patchouli",4.19,2020,woody,3.944,"Akigalawood, Woody Notes, Vetiver, Basil, Timur, Ambroxan, Patchouli","['Akigalawood', 'Woody Notes', 'Vetiver', 'Basil', 'Timur', 'Ambroxan', 'Patchouli']"
https://www.fragrantica.com/perfume/Kayali-Fragrances/Vanilla-28-52616.html,Vanilla 28,Kayali Fragrances,women and men,"Vanilla Orchid, Jasmine","Brown, Tonka Bean","Amber, Amberwood, Musk, Patchouli",4.2,2018,gourmand,3.062,"Vanilla Orchid, Jasmine, Brown, Tonka Bean, Amber, Amberwood, Musk, Patchouli","['Vanilla Orchid', 'Jasmine', 'Brown', 'Tonka Bean', 'Amber', 'Amberwood', 'Musk', 'Patchouli']"
https://www.fragrantica.com/perfume/Yves-Saint-Laurent/MYSLF-Eau-de-Parfum-84094.html,MYSLF Eau de Parfum,Yves Saint Laurent,women and men,"Calabrian, Bergamot",Tunisian Orange Blossom,"Ambrofix, Patchouli",4.13,2023,citrus,3.229,"Calabrian, Bergamot, Tunisian Orange Blossom, Ambrofix, Patchouli","['Calabrian', 'Bergamot', 'Tunisian Orange Blossom', 'Ambrofix', 'Patchouli']"
https://www.fragrantica.com/perfume/Burberry/Burberry-Her-51694.html,Burberry Her,Burberry,women,"Strawberry, Raspberry, Blackberry, Sour Cherry, Black Currant, Mandarin Orange, Lemon","Violet, Jasmine","Musk, Vanilla, Cashmeran, Woody Notes, Amber, Oakmoss, Patchouli",3.9,2018,fruity,3.239,"Strawberry, Raspberry, Blackberry, Sour Cherry, Black Currant, Mandarin Orange, Lemon, Violet, Jasmine, Musk, Vanilla, Cashmeran, Woody Notes, Amber, Oakmoss, Patchouli","['Strawberry', 'Raspberry', 'Blackberry', 'Sour Cherry', 'Black Currant', 'Mandarin Orange', 'Lemon', 'Violet', 'Jasmine', 'Musk', 'Vanilla', 'Cashmeran', 'Woody Notes', 'Amber', 'Oakmoss', 'Patchouli']"
https://www.fragrantica.com/perfume/Lancome/La-Vie-Est-Belle-14982.html,La Vie Est Belle,Lancôme,women,"Black Currant, Pear","Iris, Jasmine, Orange Blossom","Praline, Vanilla, Patchouli, Tonka Bean",3.64,2012,gourmand,3.975,"Black Currant, Pear, Iris, Jasmine, Orange Blossom, Praline, Vanilla, Patchouli, Tonka Bean","['Black Currant', 'Pear', 'Iris', 'Jasmine', 'Orange Blossom', 'Praline', 'Vanilla', 'Patchouli', 'Tonka Bean']"
https://www.fragrantica.com/perfume/Ariana-Grande/Cloud-50384.html,Cloud,Ariana Grande,women,"Lavender, Pear, Bergamot","Whipped Cream, Coconut, Praline, Vanilla Orchid","Musk, Woody Notes",3.99,2018,gourmand,3.085,"Lavender, Pear, Bergamot, Whipped Cream, Coconut, Praline, Vanilla Orchid, Musk, Woody Notes","['Lavender', 'Pear', 'Bergamot', 'Whipped Cream', 'Coconut', 'Praline', 'Vanilla Orchid', 'Musk', 'Woody Notes']"
https://www.fragrantica.com/perfume/Tom-Ford/Oud-Wood-1826.html,Oud Wood,Tom Ford,women and men,,,"Agarwood Oud , Brazilian Rosewood, Cardamom, Sandalwood, Sichuan Pepper, Vanilla, Vetiver, Tonka Bean, Amber",4.32,2007,woody,3.242,"Agarwood Oud , Brazilian Rosewood, Cardamom, Sandalwood, Sichuan Pepper, Vanilla, Vetiver, Tonka Bean, Amber","['Agarwood Oud ', 'Brazilian Rosewood', 'Cardamom', 'Sandalwood', 'Sichuan Pepper', 'Vanilla', 'Vetiver', 'Tonka Bean', 'Amber']"
https://www.fragrantica.com/perfume/Dolce-Gabbana/The-One-for-Men-Eau-de-Parfum-31909.html,The One for Men Eau de Parfum,Dolce&Gabbana,women and men,"Grapefruit, Coriander, Basil","Cardamom, Ginger, Orange Blossom","Amber, Tobacco, Cedar",4.5,2015,warm spicy,2.978,"Grapefruit, Coriander, Basil, Cardamom, Ginger, Orange Blossom, Amber, Tobacco, Cedar","['Grapefruit', 'Coriander', 'Basil', 'Cardamom', 'Ginger', 'Orange Blossom', 'Amber', 'Tobacco', 'Cedar']"
https://www.fragrantica.com/perfume/Nishane/Ani-54785.html,Ani,Nishane,women and men,"Ginger, Bergamot, Pink Pepper, Green Notes","Cardamom, Black Currant, Turkish Rose","Vanilla, Benzoin, Sandalwood, Cedar, Patchouli, Musk, Ambergris",4.28,2019,warm spicy,3.951,"Ginger, Bergamot, Pink Pepper, Green Notes, Cardamom, Black Currant, Turkish Rose, Vanilla, Benzoin, Sandalwood, Cedar, Patchouli, Musk, Ambergris","['Ginger', 'Bergamot', 'Pink Pepper', 'Green Notes', 'Cardamom', 'Black Currant', 'Turkish Rose', 'Vanilla', 'Benzoin', 'Sandalwood', 'Cedar', 'Patchouli', 'Musk', 'Ambergris']"
https://www.fragrantica.com/perfume/Byredo/Bal-d-Afrique-6458.html,Bal d'Afrique,Byredo,women and men,"Amalfi Lemon, Tagetes, Black Currant, Bergamot, African Orange Flower","Violet, Cyclamen, Jasmine","Vetiver, Musk, Amber, Virginia Cedar",4.14,2009,aromatic,2.908,"Amalfi Lemon, Tagetes, Black Currant, Bergamot, African Orange Flower, Violet, Cyclamen, Jasmine, Vetiver, Musk, Amber, Virginia Cedar","['Amalfi Lemon', 'Tagetes', 'Black Currant', 'Bergamot', 'African Orange Flower', 'Violet', 'Cyclamen', 'Jasmine', 'Vetiver', 'Musk', 'Amber', 'Virginia Cedar']"
https://www.fragrantica.com/perfume/Parfums-de-Marly/Delina-43871.html,Delina,Parfums de Marly,women,"Litchi, Rhubarb, Bergamot, Nutmeg","Turkish Rose, Peony, Musk, Petalia, Vanilla","Cashmeran, Incense, Cedar, Haitian Vetiver",4,2017,floral,3.741,"Litchi, Rhubarb, Bergamot, Nutmeg, Turkish Rose, Peony, Musk, Petalia, Vanilla, Cashmeran, Incense, Cedar, Haitian Vetiver","['Litchi', 'Rhubarb', 'Bergamot', 'Nutmeg', 'Turkish Rose', 'Peony', 'Musk', 'Petalia', 'Vanilla', 'Cashmeran', 'Incense', 'Cedar', 'Haitian Vetiver']"
https://www.fragrantica.com/perfume/Yves-Saint-Laurent/La-Nuit-de-l-Homme-5521.html,La Nuit de l'Homme,Yves Saint Laurent,men,Cardamom,"Lavender, Virginia Cedar, Bergamot","Vetiver, Caraway",4.44,2009,aromatic,3.048,"Cardamom, Lavender, Virginia Cedar, Bergamot, Vetiver, Caraway","['Cardamom', 'Lavender', 'Virginia Cedar', 'Bergamot', 'Vetiver', 'Caraway']"
https://www.fragrantica.com/perfume/Dior/Hypnotic-Poison-219.html,Hypnotic Poison,Dior,women,"Coconut, Plum, Apricot","Brazilian Rosewood, Jasmine, Caraway, Tuberose, Rose, Lily, Valley","Vanilla, Almond, Sandalwood, Musk",4.09,1998,gourmand,3.781,"Coconut, Plum, Apricot, Brazilian Rosewood, Jasmine, Caraway, Tuberose, Rose, Lily, Valley, Vanilla, Almond, Sandalwood, Musk","['Coconut', 'Plum', 'Apricot', 'Brazilian Rosewood', 'Jasmine', 'Caraway', 'Tuberose', 'Rose', 'Lily', 'Valley', 'Vanilla', 'Almond', 'Sandalwood', 'Musk']"
https://www.fragrantica.com/perfume/Mugler/Alien-707.html,Alien,Mugler,women,Jasmine Sambac,Cashmeran,Amber,4,2005,floral,4.055,"Jasmine Sambac, Cashmeran, Amber","['Jasmine Sambac', 'Cashmeran', 'Amber']"
https://www.fragrantica.com/perfume/Billie-Eilish/Eilish-70052.html,Eilish,Billie Eilish,women,"Sugar, Red Berries, Mandarin Orange","Vanilla, Cacao, Spicy Notes, Rose","Tonka Bean, Amber, Musk, Woody Notes",4.12,2021,gourmand,3.198,"Sugar, Red Berries, Mandarin Orange, Vanilla, Cacao, Spicy Notes, Rose, Tonka Bean, Amber, Musk, Woody Notes","['Sugar', 'Red Berries', 'Mandarin Orange', 'Vanilla', 'Cacao', 'Spicy Notes', 'Rose', 'Tonka Bean', 'Amber', 'Musk', 'Woody Notes']"
https://www.fragrantica.com/perfume/By-Kilian/Love-Don-t-Be-Shy-4322.html,Love Don't Be Shy,By Kilian,women,"Neroli, Bergamot, Pink Pepper, Coriander","Orange Blossom, Honeysuckle, Jasmine, Iris, Rose, Marshmallow","Sugar, Vanilla, Caramel, Musk, Civet, Labdanum",4.04,2007,gourmand,3.441,"Neroli, Bergamot, Pink Pepper, Coriander, Orange Blossom, Honeysuckle, Jasmine, Iris, Rose, Marshmallow, Sugar, Vanilla, Caramel, Musk, Civet, Labdanum","['Neroli', 'Bergamot', 'Pink Pepper', 'Coriander', 'Orange Blossom', 'Honeysuckle', 'Jasmine', 'Iris', 'Rose', 'Marshmallow', 'Sugar', 'Vanilla', 'Caramel', 'Musk', 'Civet', 'Labdanum']"
https://www.fragrantica.com/perfume/Marc-Antoine-Barrois/Ganymede-54720.html,Ganymede,Marc-Antoine Barrois,women and men,"Saffron, Italian Mandarin","Chinese Osmanthus, Immortelle, Violet Leaf","Mineral, Suede, Akigalawood, Musk, Cedar, Patchouli",4.09,2019,warm spicy,4.095,"Saffron, Italian Mandarin, Chinese Osmanthus, Immortelle, Violet Leaf, Mineral, Suede, Akigalawood, Musk, Cedar, Patchouli","['Saffron', 'Italian Mandarin', 'Chinese Osmanthus', 'Immortelle', 'Violet Leaf', 'Mineral', 'Suede', 'Akigalawood', 'Musk', 'Cedar', 'Patchouli']"
https://www.fragrantica.com/perfume/Xerjoff/Lira-11801.html,Lira,Xerjoff,women,"Blood Orange, Bergamot, Lavender","Cinnamon, Licorice, Jasmine","Vanille, Caramel, Musk",4.31,2011,citrus,3.385,"Blood Orange, Bergamot, Lavender, Cinnamon, Licorice, Jasmine, Vanille, Caramel, Musk","['Blood Orange', 'Bergamot', 'Lavender', 'Cinnamon', 'Licorice', 'Jasmine', 'Vanille', 'Caramel', 'Musk']"
https://www.fragrantica.com/perfume/Prada/Prada-Paradoxe-75668.html,Prada Paradoxe,Prada,women,"Pear, Tangerine, Bergamot","Orange Blossom, Neroli Essence, Neroli, Jasmine Sambac","Bourbon Vanilla, Amber, White Musk, Benzoin",3.87,2022,citrus,3.395,"Pear, Tangerine, Bergamot, Orange Blossom, Neroli Essence, Neroli, Jasmine Sambac, Bourbon Vanilla, Amber, White Musk, Benzoin","['Pear', 'Tangerine', 'Bergamot', 'Orange Blossom', 'Neroli Essence', 'Neroli', 'Jasmine Sambac', 'Bourbon Vanilla', 'Amber', 'White Musk', 'Benzoin']"
https://www.fragrantica.com/perfume/Sol-de-Janeiro/Cheirosa-62-56062.html,Cheirosa '62,Sol de Janeiro,women,"Pistachio, Almond","Heliotrope, Jasmine","Caramel, Vanilla, Salt, Sandalwood",4.25,,gourmand,2.533,"Pistachio, Almond, Heliotrope, Jasmine, Caramel, Vanilla, Salt, Sandalwood","['Pistachio', 'Almond', 'Heliotrope', 'Jasmine', 'Caramel', 'Vanilla', 'Salt', 'Sandalwood']"
https://www.fragrantica.com/perfume/Le-Labo/Santal-33-12201.html,Santal 33,Le Labo,women and men,,,"Sandalwood, Leather, Papyrus, Cedar, Cardamom, Violet, Iris, Amber",3.79,2011,woody,3.736,"Sandalwood, Leather, Papyrus, Cedar, Cardamom, Violet, Iris, Amber","['Sandalwood', 'Leather', 'Papyrus', 'Cedar', 'Cardamom', 'Violet', 'Iris', 'Amber']"
https://www.fragrantica.com/perfume/Dior/Sauvage-Eau-de-Parfum-48100.html,Sauvage Eau de Parfum,Dior,men,Bergamot,"Sichuan Pepper, Lavender, Star Anise, Nutmeg","Ambroxan, Vanilla",4.19,2018,citrus,3.773,"Bergamot, Sichuan Pepper, Lavender, Star Anise, Nutmeg, Ambroxan, Vanilla","['Bergamot', 'Sichuan Pepper', 'Lavender', 'Star Anise', 'Nutmeg', 'Ambroxan', 'Vanilla']"
https://www.fragrantica.com/perfume/Valentino/Valentino-Donna-Born-In-Roma-55805.html,Valentino Donna Born In Roma,Valentino,women,"Black Currant, Pink Pepper, Bergamot","Jasmine, Jasmine Sambac, Jasmine Tea","Bourbon Vanilla, Cashmeran, Guaiac Wood",4.14,2019,woody,3.363,"Black Currant, Pink Pepper, Bergamot, Jasmine, Jasmine Sambac, Jasmine Tea, Bourbon Vanilla, Cashmeran, Guaiac Wood","['Black Currant', 'Pink Pepper', 'Bergamot', 'Jasmine', 'Jasmine Sambac', 'Jasmine Tea', 'Bourbon Vanilla', 'Cashmeran', 'Guaiac Wood']"
https://www.fragrantica.com/perfume/Mancera/Tonka-Cola-76893.html,Tonka Cola,Mancera,women and men,"Cinnamon, Cherry, Sicilian Lemon, Nutmeg","Coca, Cola, Indonesian Patchouli Leaf, Orange Blossom","Tonka Bean, Vanilla, Benzoin, Labdanum",4.1,2022,warm spicy,3.732,"Cinnamon, Cherry, Sicilian Lemon, Nutmeg, Coca, Cola, Indonesian Patchouli Leaf, Orange Blossom, Tonka Bean, Vanilla, Benzoin, Labdanum","['Cinnamon', 'Cherry', 'Sicilian Lemon', 'Nutmeg', 'Coca', 'Cola', 'Indonesian Patchouli Leaf', 'Orange Blossom', 'Tonka Bean', 'Vanilla', 'Benzoin', 'Labdanum']"
https://www.fragrantica.com/perfume/BDK-Parfums/Gris-Charnel-57038.html,Gris Charnel,BDK Parfums,women and men,"Cardamom, Fig, Black Tea","Iris, Bourbon Vetiver","Sandalwood, Tonka Bean",4.23,2019,woody,3.361,"Cardamom, Fig, Black Tea, Iris, Bourbon Vetiver, Sandalwood, Tonka Bean","['Cardamom', 'Fig', 'Black Tea', 'Iris', 'Bourbon Vetiver', 'Sandalwood', 'Tonka Bean']"
https://www.fragrantica.com/perfume/Tom-Ford/Noir-Extreme-29675.html,Noir Extreme,Tom Ford,men,"Cardamom, Nutmeg, Saffron, Mandarin Orange, Neroli","Kulfi, Rose, Mastic, Lentisque, Jasmine, Orange Blossom","Vanilla, Amber, Woody Notes, Sandalwood",4.43,2015,warm spicy,3.545,"Cardamom, Nutmeg, Saffron, Mandarin Orange, Neroli, Kulfi, Rose, Mastic, Lentisque, Jasmine, Orange Blossom, Vanilla, Amber, Woody Notes, Sandalwood","['Cardamom', 'Nutmeg', 'Saffron', 'Mandarin Orange', 'Neroli', 'Kulfi', 'Rose', 'Mastic', 'Lentisque', 'Jasmine', 'Orange Blossom', 'Vanilla', 'Amber', 'Woody Notes', 'Sandalwood']"
https://www.fragrantica.com/perfume/Rabanne/1-Million-3747.html,1 Million,Rabanne,men,"Blood Mandarin, Grapefruit, Mint","Cinnamon, Spicy Notes, Rose","Amber, Leather, Woody Notes, Indian Patchouli",3.73,2008,warm spicy,3.796,"Blood Mandarin, Grapefruit, Mint, Cinnamon, Spicy Notes, Rose, Amber, Leather, Woody Notes, Indian Patchouli","['Blood Mandarin', 'Grapefruit', 'Mint', 'Cinnamon', 'Spicy Notes', 'Rose', 'Amber', 'Leather', 'Woody Notes', 'Indian Patchouli']"
https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-276.html,CK One,Calvin Klein,women and men,"Lemon, Green Notes, Bergamot, Mandarin Orange, Pineapple, Cardamom, Papaya","Lily, Valley, Jasmine, Violet, Rose, Nutmeg, Orris Root, Freesia","Green Accord, Musk, Cedar, Sandalwood, Green Tea, Oakmoss, Amber",3.82,1994,citrus,2.641,"Lemon, Green Notes, Bergamot, Mandarin Orange, Pineapple, Cardamom, Papaya, Lily, Valley, Jasmine, Violet, Rose, Nutmeg, Orris Root, Freesia, Green Accord, Musk, Cedar, Sandalwood, Green Tea, Oakmoss, Amber","['Lemon', 'Green Notes', 'Bergamot', 'Mandarin Orange', 'Pineapple', 'Cardamom', 'Papaya', 'Lily', 'Valley', 'Jasmine', 'Violet', 'Rose', 'Nutmeg', 'Orris Root', 'Freesia', 'Green Accord', 'Musk', 'Cedar', 'Sandalwood', 'Green Tea', 'Oakmoss', 'Amber']"
https://www.fragrantica.com/perfume/Lattafa-Perfumes/Khamrah-Qahwa-88175.html,Khamrah Qahwa,Lattafa Perfumes,women and men,"Cinnamon, Cardamom, Ginger","Praline, Candied Fruits, White Flowers","Vanilla, Coffee, Tonka Bean, Benzoin, Musk",4.47,2023,warm spicy,3.971,"Cinnamon, Cardamom, Ginger, Praline, Candied Fruits, White Flowers, Vanilla, Coffee, Tonka Bean, Benzoin, Musk","['Cinnamon', 'Cardamom', 'Ginger', 'Praline', 'Candied Fruits', 'White Flowers', 'Vanilla', 'Coffee', 'Tonka Bean', 'Benzoin', 'Musk']"
https://www.fragrantica.com/perfume/Xerjoff/Torino21-70424.html,Torino21,Xerjoff,women and men,"Mint, Lemon, Basil, Thyme","Black Currant, Rosemary, Lavender, Jasmine","Lemon Verbena, Musk",4.5,2021,aromatic,3.601,"Mint, Lemon, Basil, Thyme, Black Currant, Rosemary, Lavender, Jasmine, Lemon Verbena, Musk","['Mint', 'Lemon', 'Basil', 'Thyme', 'Black Currant', 'Rosemary', 'Lavender', 'Jasmine', 'Lemon Verbena', 'Musk']"
https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-Absolutely-64501.html,Emporio Armani Stronger With You Absolutely,Giorgio Armani,men,"Rumelemi, Bergamot","Lavender, Davana","Madagascar Vanilla, Chestnut, Cedar, Patchouli",4.53,2021,woody,3.908,"Rumelemi, Bergamot, Lavender, Davana, Madagascar Vanilla, Chestnut, Cedar, Patchouli","['Rumelemi', 'Bergamot', 'Lavender', 'Davana', 'Madagascar Vanilla', 'Chestnut', 'Cedar', 'Patchouli']"
https://www.fragrantica.com/perfume/Kayali-Fragrances/Yum-Pistachio-Gelato-33-79846.html,Yum Pistachio Gelato | 33,Kayali Fragrances,women and men,"Pistachio, Ice, Bergamot, Hazelnut, Rum, Cardamom","Lily, Valley, Pear, Jasmine, Peony, Geranium, Raspberry, White Peach","Whipped Cream, Marshmallow, Cotton Candy, Tonka Bean, Loukhoum, Sandalwood, Cacao, Cedar",3.87,2023,gourmand,2.877,"Pistachio, Ice, Bergamot, Hazelnut, Rum, Cardamom, Lily, Valley, Pear, Jasmine, Peony, Geranium, Raspberry, White Peach, Whipped Cream, Marshmallow, Cotton Candy, Tonka Bean, Loukhoum, Sandalwood, Cacao, Cedar","['Pistachio', 'Ice', 'Bergamot', 'Hazelnut', 'Rum', 'Cardamom', 'Lily', 'Valley', 'Pear', 'Jasmine', 'Peony', 'Geranium', 'Raspberry', 'White Peach', 'Whipped Cream', 'Marshmallow', 'Cotton Candy', 'Tonka Bean', 'Loukhoum', 'Sandalwood', 'Cacao', 'Cedar']"
https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Babycat-73149.html,Babycat,Yves Saint Laurent,women and men,"Black, Pink Pepper, Black Pepperelemi, Pink Pepper","Olibanum, Saffron","Bourbon Vanilla, Suede, Cedar",4.3,2022,warm spicy,3.858,"Black, Pink Pepper, Black Pepperelemi, Pink Pepper, Olibanum, Saffron, Bourbon Vanilla, Suede, Cedar","['Black', 'Pink Pepper', 'Black Pepperelemi', 'Pink Pepper', 'Olibanum', 'Saffron', 'Bourbon Vanilla', 'Suede', 'Cedar']"
https://www.fragrantica.com/perfume/By-Kilian/Black-Phantom-43632.html,Black Phantom,By Kilian,women and men,Rum,"Dark Chocolate, Coffee, Almond, Heliotrope","Caramel, Sugar Cane, Sandalwood, Vanilla, Vetiver, Tonka",4.1,2017,gourmand,3.794,"Rum, Dark Chocolate, Coffee, Almond, Heliotrope, Caramel, Sugar Cane, Sandalwood, Vanilla, Vetiver, Tonka","['Rum', 'Dark Chocolate', 'Coffee', 'Almond', 'Heliotrope', 'Caramel', 'Sugar Cane', 'Sandalwood', 'Vanilla', 'Vetiver', 'Tonka']"
https://www.fragrantica.com/perfume/Parfums-de-Marly/Greenley-62101.html,Greenley,Parfums de Marly,women and men,"Green Apple, Calabrian, Mandarin Orange","Petitgrain, Cedar, Cashmeran, Pomarose, Violet","Oakmoss, Musk, Amberwood",4.21,2020,woody,3.526,"Green Apple, Calabrian, Mandarin Orange, Petitgrain, Cedar, Cashmeran, Pomarose, Violet, Oakmoss, Musk, Amberwood","['Green Apple', 'Calabrian', 'Mandarin Orange', 'Petitgrain', 'Cedar', 'Cashmeran', 'Pomarose', 'Violet', 'Oakmoss', 'Musk', 'Amberwood']"
https://www.fragrantica.com/perfume/Dior/Dior-Homme-Parfum-27417.html,Dior Homme Parfum,Dior,men,"Tuscan Iris, Italian Orange","Leather, Rose","Sandalwood, Ambrette, Musk Mallow, Agarwood, Oud, Cedar",4.55,2014,woody,4.326,"Tuscan Iris, Italian Orange, Leather, Rose, Sandalwood, Ambrette, Musk Mallow, Agarwood, Oud, Cedar","['Tuscan Iris', 'Italian Orange', 'Leather', 'Rose', 'Sandalwood', 'Ambrette', 'Musk Mallow', 'Agarwood', 'Oud', 'Cedar']"
https://www.fragrantica.com/perfume/Parfums-de-Marly/Herod-16939.html,Herod,Parfums de Marly,men,"Cinnamon, Pepperwood","Tobacco Leaf, Incense, Osmanthus, Labdanum","Vanilla, Iso, Super, Cedar, Musk, Cypriol Oil, Nagarmotha, Vetiver",4.45,2012,warm spicy,3.599,"Cinnamon, Pepperwood, Tobacco Leaf, Incense, Osmanthus, Labdanum, Vanilla, Iso, Super, Cedar, Musk, Cypriol Oil, Nagarmotha, Vetiver","['Cinnamon', 'Pepperwood', 'Tobacco Leaf', 'Incense', 'Osmanthus', 'Labdanum', 'Vanilla', 'Iso', 'Super', 'Cedar', 'Musk', 'Cypriol Oil', 'Nagarmotha', 'Vetiver']"
https://www.fragrantica.com/perfume/Mancera/Amore-Caffe-87409.html,Amore Caffè,Mancera,women and men,"Coffee, Amaretto","Ice, Vanilla","Brown, Vanilla, Ambergris",4.33,2023,gourmand,3.714,"Coffee, Amaretto, Ice, Vanilla, Brown, Vanilla, Ambergris","['Coffee', 'Amaretto', 'Ice', 'Vanilla', 'Brown', 'Vanilla', 'Ambergris']"
